city,sales,volume,median,listings,inventory,date
Tyler,163,20845000,103700,1597,8.9,2002/09/01
Tyler,161,17920000,91500,1578,9,2002/10/01
Tyler,136,17780000,112600,1516,8.8,2002/11/01
Tyler,146,20205000,111000,1370,7.9,2002/12/01
Tyler,117,14960000,107900,1511,8.7,2003/01/01
Tyler,133,17045000,108100,1616,9.5,2003/02/01
Tyler,167,22140000,114600,1717,10.1,2003/03/01
Tyler,187,24190000,111700,1737,10.1,2003/04/01
Tyler,198,26595000,109700,1778,10.5,2003/05/01
Tyler,187,25760000,117100,1779,10.6,2003/06/01
Tyler,214,29440000,115400,1379,8.1,2003/07/01
Tyler,224,31420000,121400,1329,7.8,2003/08/01
Tyler,185,24660000,112900,1311,7.7,2003/09/01
Tyler,183,21760000,107200,1319,7.6,2003/10/01
Tyler,142,21075000,117000,1314,7.6,2003/11/01
Tyler,214,26855000,105000,1944,10.8,2003/12/01
Tyler,119,15825000,120500,1357,7.6,2004/01/01
Tyler,187,23050000,102100,1887,10.3,2004/02/01
Tyler,230,32740000,116100,2047,10.8,2004/03/01
Tyler,245,35100000,117700,2037,10.5,2004/04/01
Tyler,293,42360000,122800,2054,10.2,2004/05/01
Tyler,322,49580000,125900,2096,9.8,2004/06/01
Tyler,275,37870000,114400,2089,9.6,2004/07/01
Tyler,291,37885000,116000,2026,9.1,2004/08/01
Tyler,282,40265000,124300,2073,8.9,2004/09/01
Tyler,252,34515000,115800,2040,8.6,2004/10/01
Tyler,212,32350000,128700,2034,8.4,2004/11/01
Tyler,252,34690000,124600,1944,7.9,2004/12/01
Tyler,179,23210000,112600,1982,7.9,2005/01/01
Tyler,201,28115000,114800,2066,8.2,2005/02/01
Tyler,270,41760000,121800,2132,8.3,2005/03/01
Tyler,280,41230000,127700,2113,8.2,2005/04/01
Tyler,308,50545000,130300,2164,8.3,2005/05/01
Tyler,313,52620000,134600,2148,8.3,2005/06/01
Tyler,352,55265000,128500,2157,8.1,2005/07/01
Tyler,384,55670000,122000,2138,7.8,2005/08/01
Tyler,262,38670000,123400,2067,7.6,2005/09/01
Tyler,289,42680000,123100,2099,7.6,2005/10/01
Tyler,247,34305000,120800,2051,7.4,2005/11/01
Tyler,246,34465000,121300,1951,7,2005/12/01
Tyler,185,24350000,120300,2084,7.5,2006/01/01
Tyler,244,34245000,120000,2093,7.4,2006/02/01
Tyler,317,47280000,128100,2205,7.7,2006/03/01
Tyler,286,46115000,134900,2273,7.9,2006/04/01
Tyler,363,62700000,136000,2381,8.2,2006/05/01
Tyler,386,63135000,134200,2489,8.4,2006/06/01
Tyler,344,58425000,139100,2469,8.3,2006/07/01
Tyler,390,60285000,133700,2433,8.2,2006/08/01
Tyler,304,45925000,132100,2483,8.3,2006/09/01
Tyler,269,39615000,127100,2457,8.2,2006/10/01
Tyler,251,39945000,132200,2349,7.9,2006/11/01
Tyler,283,41825000,127600,2295,7.6,2006/12/01
Tyler,200,33950000,136300,2348,7.7,2007/01/01
Tyler,253,36850000,130000,2448,8.1,2007/02/01
Tyler,300,45345000,128500,2649,8.8,2007/03/01
Tyler,318,51850000,132200,2723,8.9,2007/04/01
Tyler,376,61645000,137700,2862,9.3,2007/05/01
Tyler,343,59405000,142500,2926,9.7,2007/06/01
Tyler,359,58290000,138400,2969,9.8,2007/07/01
Tyler,366,58035000,132800,2898,9.6,2007/08/01
Tyler,294,48870000,139000,2901,9.6,2007/09/01
Tyler,273,40130000,126600,2866,9.5,2007/10/01
Tyler,265,41310000,134800,2684,8.9,2007/11/01
Tyler,248,34040000,126700,2737,9.1,2007/12/01
Tyler,169,25530000,126200,2777,9.4,2008/01/01
Tyler,211,30965000,130700,2703,9.2,2008/02/01
Tyler,283,44050000,130300,2842,9.7,2008/03/01
Tyler,286,49515000,135500,2849,9.8,2008/04/01
Tyler,345,56310000,135900,2955,10.3,2008/05/01
Tyler,295,52115000,145400,3003,10.6,2008/06/01
Tyler,308,49570000,133600,3044,10.9,2008/07/01
Tyler,340,57415000,135000,2975,10.8,2008/08/01
Tyler,279,39520000,129200,2927,10.6,2008/09/01
Tyler,212,34075000,139000,2897,10.7,2008/10/01
Tyler,164,25505000,122700,2815,10.8,2008/11/01
Tyler,186,30440000,133800,2610,10.2,2008/12/01
Tyler,149,20910000,115600,2624,10.3,2009/01/01
Tyler,178,27700000,136000,2681,10.6,2009/02/01
Tyler,231,33760000,126800,2732,11,2009/03/01
Tyler,221,3.30E+07,132600,2842,11.7,2009/04/01
Tyler,216,33305000,132700,2890,12.5,2009/05/01
Tyler,299,49930000,139300,2977,12.8,2009/06/01
Tyler,325,50080000,131400,2955,12.7,2009/07/01
Tyler,280,42645000,129800,2921,12.8,2009/08/01
Tyler,272,43515000,142000,2858,12.5,2009/09/01
Tyler,273,45175899,136500,2866,12.3,2009/10/01
Tyler,223,31849989,127900,2815,11.8,2009/11/01
Tyler,207,33386051,131400,2642,11,2009/12/01
Tyler,160,25486823,138900,2727,11.3,2010/01/01
Tyler,181,30139212,131500,2763,11.5,2010/02/01
Tyler,250,35866355,130000,2729,11.3,2010/03/01
Tyler,316,49914078,133200,3014,12,2010/04/01
Tyler,282,48445087,142000,3175,12.4,2010/05/01
Tyler,262,44327352,139400,3294,13,2010/06/01
Tyler,255,40930454,135700,3272,13.3,2010/07/01
Tyler,238,39737424,143100,3267,13.4,2010/08/01
Tyler,220,32134702,132900,3296,13.8,2010/09/01
Tyler,202,32087160,136000,3156,13.5,2010/10/01
Tyler,155,24411253,130000,3042,13.4,2010/11/01
Tyler,209,32680791,129400,2878,12.7,2010/12/01
Tyler,143,21049848,120600,2852,12.6,2011/01/01
Tyler,181,28320354,128800,2938,13,2011/02/01
Tyler,241,39049488,134200,3101,13.8,2011/03/01
Tyler,253,40493449,135100,3196,14.5,2011/04/01
Tyler,271,46763383,136100,3266,14.9,2011/05/01
Tyler,313,52319385,145800,3256,14.6,2011/06/01
Tyler,278,45840343,139200,3263,14.5,2011/07/01
Tyler,295,49352230,144900,3218,14,2011/08/01
Tyler,258,40883470,133300,3094,13.3,2011/09/01
Tyler,227,34669256,133200,3056,13,2011/10/01
Tyler,208,35395011,152600,2876,12,2011/11/01
Tyler,198,28506904,130800,2720,11.4,2011/12/01
Tyler,169,25386301,124200,2811,11.7,2012/01/01
Tyler,225,34806097,134400,2857,11.7,2012/02/01
Tyler,271,44021718,135700,2868,11.6,2012/03/01
Tyler,253,37960764,129200,2940,11.9,2012/04/01
Tyler,289,53199789,137600,2981,12,2012/05/01
Tyler,302,55913145,148100,3041,12.3,2012/06/01
Tyler,322,57387570,152100,3072,12.2,2012/07/01
Tyler,317,53674423,144600,3042,12,2012/08/01
Tyler,281,48480560,144000,2953,11.6,2012/09/01
Tyler,289,46695832,136300,2897,11.1,2012/10/01
Tyler,210,33632539,144800,2830,10.9,2012/11/01
Tyler,234,36965077,140000,2633,10,2012/12/01
Tyler,197,32083207,132400,2658,10,2013/01/01
Tyler,227,38706946,144100,2666,10,2013/02/01
Tyler,298,49376896,144800,2788,10.4,2013/03/01
Tyler,289,51607842,142400,2920,10.8,2013/04/01
Tyler,326,59974208,147400,2946,10.7,2013/05/01
Tyler,335,62850059,155600,2986,10.8,2013/06/01
Tyler,369,63046412,153100,2998,10.7,2013/07/01
Tyler,357,61163980,147900,2953,10.4,2013/08/01
Tyler,287,51099377,147600,2917,10.2,2013/09/01
Tyler,272,51619370,155600,2852,10.1,2013/10/01
Tyler,253,42583632,139600,2701,9.4,2013/11/01
Tyler,239,39788389,142700,2500,8.7,2013/12/01
Tyler,238,36916199,130700,2609,9,2014/01/01
Tyler,244,42553200,150000,2625,9,2014/02/01
Tyler,282,48948082,143600,2737,9.4,2014/03/01
Tyler,323,54324949,145000,2778,9.5,2014/04/01
Tyler,388,70289196,152300,2744,9.2,2014/05/01
Tyler,423,80813518,155700,2855,9.3,2014/06/01
Tyler,371,66724504,151500,2875,9.4,2014/07/01
Tyler,347,67244459,155200,2791,9.1,2014/08/01
Tyler,361,68744368,156500,2696,8.6,2014/09/01
Tyler,369,65315917,144100,2602,8.1,2014/10/01
Tyler,300,52314071,159400,2460,7.6,2014/11/01
Tyler,332,61031529,161600,2272,6.9,2014/12/01
Tyler,248,39814588,139400,2290,6.9,2015/01/01
Tyler,233,41328198,157300,2320,7,2015/02/01
Tyler,415,71284796,144000,2373,6.9,2015/03/01
Tyler,364,66040024,152900,2414,7,2015/04/01
Tyler,382,74285907,158100,2547,7.4,2015/05/01
Tyler,422,82254422,170000,2574,7.5,2015/06/01
Tyler,456,85699437,161300,2619,7.4,2015/07/01
Victoria,40,3615000,83300,250,4.3,2000/01/01
Victoria,46,3635000,81700,271,4.7,2000/02/01
Victoria,62,5645000,86700,285,5,2000/03/01
Victoria,52,5065000,87500,288,5,2000/04/01
Victoria,51,4115000,70600,325,5.8,2000/05/01
Victoria,83,8640000,88800,338,6.1,2000/06/01
Victoria,60,6610000,90000,339,6.1,2000/07/01
Victoria,87,8325000,84600,324,5.6,2000/08/01
Victoria,62,5935000,81000,322,5.6,2000/09/01
Victoria,53,4275000,75000,301,5.1,2000/10/01
Victoria,51,5900000,103800,283,4.7,2000/11/01
Victoria,58,5485000,85000,272,4.6,2000/12/01
Victoria,36,3235000,80000,288,4.9,2001/01/01
Victoria,53,4670000,79000,276,4.7,2001/02/01
Victoria,75,6820000,85000,304,5.1,2001/03/01
Victoria,58,5395000,80000,327,5.4,2001/04/01
Victoria,71,6075000,77700,324,5.2,2001/05/01
Victoria,88,9710000,90000,363,5.8,2001/06/01
Victoria,57,5765000,90800,366,5.9,2001/07/01
Victoria,80,8215000,90000,271,4.4,2001/08/01
Victoria,57,5790000,87000,350,5.7,2001/09/01
Victoria,52,5275000,88600,271,4.4,2001/10/01
Victoria,92,10040000,88600,271,4.2,2001/11/01
Victoria,118,11430000,82500,271,3.9,2001/12/01
Victoria,39,3429200,NA,303,4.3,2002/01/01
Victoria,43,4902068,NA,283,4.1,2002/02/01
Victoria,60,5970000,90000,297,4.4,2002/03/01
Victoria,59,6020000,73800,304,4.5,2002/04/01
Victoria,70,7455000,88900,310,4.6,2002/05/01
Victoria,49,5255000,88300,321,5,2002/06/01
Victoria,60,6430000,93800,321,4.9,2002/07/01
Victoria,70,6965000,88000,339,5.3,2002/08/01
Victoria,41,4020000,91700,394,6.3,2002/09/01
Victoria,35,4165000,86200,380,6.2,2002/10/01
Victoria,51,5460000,87900,371,6.4,2002/11/01
Victoria,57,5685000,90700,352,6.7,2002/12/01
Victoria,45,4485000,81200,337,6.3,2003/01/01
Victoria,66,6435000,86000,332,6,2003/02/01
Victoria,55,6010000,91200,350,6.4,2003/03/01
Victoria,69,6675000,87500,358,6.4,2003/04/01
Victoria,64,6965000,86700,363,6.6,2003/05/01
Victoria,75,7910000,92100,359,6.3,2003/06/01
Victoria,61,6805000,93000,335,5.8,2003/07/01
Victoria,68,7550000,90000,352,6.1,2003/08/01
Victoria,59,5870000,88800,332,5.7,2003/09/01
Victoria,56,6145000,93300,316,5.2,2003/10/01
Victoria,51,5835000,103300,311,5.1,2003/11/01
Victoria,61,7465000,115000,310,5.1,2003/12/01
Victoria,34,3200000,78300,326,5.4,2004/01/01
Victoria,53,5520000,81700,332,5.6,2004/02/01
Victoria,82,8975000,87800,330,5.4,2004/03/01
Victoria,67,6635000,92500,324,5.3,2004/04/01
Victoria,124,15180000,114300,320,4.9,2004/05/01
Victoria,72,8355000,103600,336,5.1,2004/06/01
Victoria,75,8690000,99200,360,5.4,2004/07/01
Victoria,68,8550000,1.00E+05,354,5.3,2004/08/01
Victoria,70,8540000,106000,341,5,2004/09/01
Victoria,67,7065000,88300,335,4.9,2004/10/01
Victoria,48,5640000,110000,328,4.8,2004/11/01
Victoria,73,8335000,113000,329,4.7,2004/12/01
Victoria,53,5455000,93600,335,4.7,2005/01/01
Victoria,57,6025000,96800,327,4.6,2005/02/01
Victoria,83,9260000,96400,324,4.5,2005/03/01
Victoria,69,8215000,103300,321,4.5,2005/04/01
Victoria,81,9295000,106900,314,4.6,2005/05/01
Victoria,75,9370000,116200,326,4.8,2005/06/01
Victoria,99,11880000,99100,383,5.5,2005/07/01
Victoria,95,11745000,108200,325,4.5,2005/08/01
Victoria,71,8455000,110000,345,4.8,2005/09/01
Victoria,64,7995000,98300,340,4.7,2005/10/01
Victoria,68,9455000,110000,328,4.4,2005/11/01
Victoria,67,8770000,105400,320,4.4,2005/12/01
Victoria,58,6960000,108900,328,4.4,2006/01/01
Victoria,69,7940000,108300,316,4.2,2006/02/01
Victoria,80,9555000,113300,288,3.9,2006/03/01
Victoria,99,11315000,102100,289,3.7,2006/04/01
Victoria,98,12065000,108300,324,4.1,2006/05/01
Victoria,74,11680000,137800,346,4.4,2006/06/01
Victoria,71,8380000,101100,384,5,2006/07/01
Victoria,110,13120000,104700,344,4.4,2006/08/01
Victoria,69,7595000,91700,349,4.5,2006/09/01
Victoria,58,8730000,111400,354,4.6,2006/10/01
Victoria,73,8965000,113000,299,3.9,2006/11/01
Victoria,80,10485000,115000,291,3.7,2006/12/01
Victoria,50,6495000,106700,295,3.8,2007/01/01
Victoria,61,7260000,107800,331,4.3,2007/02/01
Victoria,87,11755000,125800,303,3.9,2007/03/01
Victoria,84,10175000,106700,298,3.9,2007/04/01
Victoria,98,13995000,129200,336,4.4,2007/05/01
Victoria,86,11540000,125000,327,4.2,2007/06/01
Victoria,94,14060000,132500,545,6.9,2007/07/01
Victoria,92,12725000,125500,351,4.5,2007/08/01
Victoria,68,10100000,128000,574,7.4,2007/09/01
Victoria,68,7965000,101800,358,4.6,2007/10/01
Victoria,70,9495000,115600,563,7.2,2007/11/01
Victoria,63,8180000,116200,353,4.6,2007/12/01
Victoria,45,5005000,97500,411,5.4,2008/01/01
Victoria,59,8005000,119100,373,4.9,2008/02/01
Victoria,84,10900000,123800,393,5.2,2008/03/01
Victoria,82,11315000,128000,461,6.1,2008/04/01
Victoria,79,11400000,121400,444,6,2008/05/01
Victoria,97,15895000,146200,459,6.1,2008/06/01
Victoria,79,13275000,142300,462,6.3,2008/07/01
Victoria,86,11640000,125700,443,6,2008/08/01
Victoria,75,9870000,129200,429,5.8,2008/09/01
Victoria,56,6955000,108900,439,6,2008/10/01
Victoria,50,6715000,120000,393,5.5,2008/11/01
Victoria,62,8470000,116000,420,5.9,2008/12/01
Victoria,34,4175000,112000,439,6.2,2009/01/01
Victoria,46,7.00E+06,142500,430,6.2,2009/02/01
Victoria,58,7775000,122000,449,6.7,2009/03/01
Victoria,57,8150000,117000,407,6.3,2009/04/01
Victoria,60,9555000,136700,461,7.3,2009/05/01
Victoria,68,9955000,132500,466,7.6,2009/06/01
Victoria,74,9890000,126700,476,7.9,2009/07/01
Victoria,64,9045000,137100,440,7.5,2009/08/01
Victoria,62,8855000,140000,433,7.5,2009/09/01
Victoria,67,8137180,115000,465,7.9,2009/10/01
Victoria,52,7392558,122200,448,7.6,2009/11/01
Victoria,49,6476832,128800,419,7.3,2009/12/01
Victoria,44,5865345,110000,403,6.9,2010/01/01
Victoria,61,7113490,109200,392,6.6,2010/02/01
Victoria,64,9310014,137800,382,6.3,2010/03/01
Victoria,73,9837826,116900,395,6.4,2010/04/01
Victoria,96,11435902,113700,458,7.1,2010/05/01
Victoria,60,9227339,135000,462,7.2,2010/06/01
Victoria,65,9466251,132200,433,6.9,2010/07/01
Victoria,52,10342280,132700,437,7,2010/08/01
Victoria,71,8788235,118600,514,8.2,2010/09/01
Victoria,59,7684795,110000,427,6.9,2010/10/01
Victoria,57,7989950,132900,416,6.6,2010/11/01
Victoria,54,7339610,134300,391,6.2,2010/12/01
Victoria,48,8756585,142900,383,6,2011/01/01
Victoria,42,5744035,116700,399,6.5,2011/02/01
Victoria,65,8003276,115700,390,6.3,2011/03/01
Victoria,65,9712369,125000,367,6,2011/04/01
Victoria,85,11280099,112500,354,5.9,2011/05/01
Victoria,80,11816141,136400,340,5.5,2011/06/01
Victoria,83,12398430,135000,324,5.1,2011/07/01
Victoria,89,12991747,134200,300,4.5,2011/08/01
Victoria,77,12687314,130000,306,4.6,2011/09/01
Victoria,68,9914323,112500,289,4.3,2011/10/01
Victoria,69,10361105,133100,277,4,2011/11/01
Victoria,74,11144262,131100,268,3.8,2011/12/01
Victoria,43,6241694,129000,247,3.5,2012/01/01
Victoria,72,11753919,135000,247,3.4,2012/02/01
Victoria,70,9403776,133300,247,3.4,2012/03/01
Victoria,89,14163933,143300,275,3.7,2012/04/01
Victoria,77,14244995,156200,306,4.1,2012/05/01
Victoria,68,12364024,153300,311,4.2,2012/06/01
Victoria,83,14096742,144300,311,4.2,2012/07/01
Victoria,88,15780405,160000,300,4.1,2012/08/01
Victoria,88,14831289,145000,296,4,2012/09/01
Victoria,62,10525666,156000,304,4.1,2012/10/01
Victoria,73,12715374,152500,292,4,2012/11/01
Victoria,65,12354015,156200,257,3.5,2012/12/01
Victoria,48,6510662,140000,267,3.6,2013/01/01
Victoria,61,10074265,132200,281,3.9,2013/02/01
Victoria,67,10955289,143800,276,3.8,2013/03/01
Victoria,77,11877464,152900,280,3.9,2013/04/01
Victoria,88,13759309,145000,276,3.8,2013/05/01
Victoria,87,14960392,153000,276,3.7,2013/06/01
Victoria,75,12436519,150000,289,3.9,2013/07/01
Victoria,105,17673002,161700,289,3.9,2013/08/01
Victoria,93,16917838,154000,302,4,2013/09/01
Victoria,67,10957090,141700,294,3.9,2013/10/01
Victoria,94,16354670,153300,282,3.7,2013/11/01
Victoria,72,13685043,160000,288,3.7,2013/12/01
Victoria,59,10320268,147500,265,3.4,2014/01/01
Victoria,57,9943168,161700,269,3.4,2014/02/01
Victoria,82,12639506,138500,258,3.2,2014/03/01
Victoria,80,13545079,150000,270,3.4,2014/04/01
Victoria,92,16960047,172900,275,3.4,2014/05/01
Victoria,88,17127219,166700,281,3.5,2014/06/01
Victoria,95,17162232,166000,290,3.5,2014/07/01
Victoria,91,14975806,161000,300,3.7,2014/08/01
Victoria,93,16947994,163800,289,3.6,2014/09/01
Victoria,78,14293759,180000,270,3.3,2014/10/01
Victoria,62,10385836,154300,282,3.6,2014/11/01
Victoria,69,13660143,174400,274,3.5,2014/12/01
Victoria,54,10362907,172500,280,3.6,2015/01/01
Victoria,59,11015932,171000,296,3.8,2015/02/01
Victoria,72,14347666,170000,302,3.9,2015/03/01
Victoria,78,16086396,182500,299,3.9,2015/04/01
Victoria,85,17078576,171500,274,3.6,2015/05/01
Victoria,100,18920746,174300,299,3.8,2015/06/01
Victoria,114,25368699,175500,316,4,2015/07/01
Waco,69,6652550,NA,NA,NA,2000/01/01
Waco,89,8351101,NA,NA,NA,2000/02/01
Waco,77,7205528,NA,NA,NA,2000/03/01
Waco,74,6218310,NA,NA,NA,2000/04/01
Waco,55,5212270,NA,NA,NA,2000/05/01
Waco,66,5212270,NA,NA,NA,2000/06/01
Waco,138,14387400,NA,NA,NA,2000/07/01
Waco,134,12766794,NA,NA,NA,2000/08/01
Waco,79,7603000,NA,NA,NA,2000/09/01
Waco,78,7897390,NA,NA,NA,2000/10/01
Waco,52,5028663,NA,NA,NA,2000/11/01
Waco,80,5937212,NA,NA,NA,2000/12/01
Waco,81,7817200,NA,NA,NA,2001/01/01
Waco,87,9122261,NA,NA,NA,2001/02/01
Waco,NA,NA,NA,NA,NA,2001/03/01
Waco,81,8772838,NA,NA,NA,2001/04/01
Waco,136,10805000,69500,840,9.1,2001/05/01
Waco,84,8508700,NA,NA,NA,2001/06/01
Waco,127,13571576,NA,NA,NA,2001/07/01
Waco,137,14319700,NA,NA,NA,2001/08/01
Waco,76,7415503,NA,NA,NA,2001/09/01
Waco,NA,NA,NA,NA,NA,2001/10/01
Waco,NA,NA,NA,NA,NA,2001/11/01
Waco,NA,NA,NA,NA,NA,2001/12/01
Waco,NA,NA,NA,NA,NA,2002/01/01
Waco,NA,NA,NA,NA,NA,2002/02/01
Waco,NA,NA,NA,NA,NA,2002/03/01
Waco,NA,NA,NA,NA,NA,2002/04/01
Waco,NA,NA,NA,NA,NA,2002/05/01
Waco,NA,NA,NA,NA,NA,2002/06/01
Waco,NA,NA,NA,NA,NA,2002/07/01
Waco,NA,NA,NA,NA,NA,2002/08/01
Waco,NA,NA,NA,NA,NA,2002/09/01
Waco,NA,NA,NA,NA,NA,2002/10/01
Waco,NA,NA,NA,NA,NA,2002/11/01
Waco,NA,NA,NA,NA,NA,2002/12/01
Waco,NA,NA,NA,NA,NA,2003/01/01
Waco,138,13715000,88000,900,NA,2003/02/01
Waco,175,20155000,94700,NA,NA,2003/03/01
Waco,NA,NA,97500,NA,NA,2003/04/01
Waco,193,21585000,102200,900,NA,2003/05/01
Waco,207,26340000,105900,885,NA,2003/06/01
Waco,228,29070000,115900,890,NA,2003/07/01
Waco,210,24030000,95000,896,NA,2003/08/01
Waco,157,17260000,103300,896,NA,2003/09/01
Waco,NA,NA,NA,900,NA,2003/10/01
Waco,125,11785000,87900,906,5.1,2003/11/01
Waco,145,14890000,93000,899,5.1,2003/12/01
Waco,119,12230000,91200,901,5.3,2004/01/01
Waco,143,15255000,88500,929,5.5,2004/02/01
Waco,148,15240000,88800,921,5.5,2004/03/01
Waco,187,21595000,101300,960,5.7,2004/04/01
Waco,186,21305000,102600,NA,NA,2004/05/01
Waco,233,29430000,107400,NA,NA,2004/06/01
Waco,228,26125000,100700,NA,NA,2004/07/01
Waco,210,23895000,101900,NA,NA,2004/08/01
Waco,162,20080000,113000,NA,NA,2004/09/01
Waco,154,16530000,93800,1137,6.7,2004/10/01
Waco,162,20405000,105300,NA,NA,2004/11/01
Waco,174,19400000,104400,NA,NA,2004/12/01
Waco,135,16065000,97100,NA,NA,2005/01/01
Waco,149,16720000,97500,1078,6.1,2005/02/01
Waco,217,23675000,99700,NA,NA,2005/03/01
Waco,206,26275000,113300,1000,5.4,2005/04/01
Waco,239,26660000,100900,1050,5.6,2005/05/01
Waco,251,34860000,122000,1100,5.8,2005/06/01
Waco,239,31160000,119100,1150,6,2005/07/01
Waco,227,29255000,114800,1195,6.2,2005/08/01
Waco,192,23245000,110900,1163,6,2005/09/01
Waco,210,25930000,110000,1150,5.7,2005/10/01
Waco,150,16760000,107600,1125,5.7,2005/11/01
Waco,154,18740000,106000,1115,5.6,2005/12/01
Waco,118,14275000,108800,NA,NA,2006/01/01
Waco,172,18855000,96100,1208,6.1,2006/02/01
Waco,217,27255000,114500,1305,6.6,2006/03/01
Waco,197,24200000,110500,NA,NA,2006/04/01
Waco,250,30120000,104400,1437,7.3,2006/05/01
Waco,280,38235000,113300,1522,7.6,2006/06/01
Waco,246,31820000,113600,1533,7.6,2006/07/01
Waco,254,29830000,111200,1586,7.8,2006/08/01
Waco,208,27005000,115700,1526,7.5,2006/09/01
Waco,202,25230000,107400,1529,7.5,2006/10/01
Waco,187,22675000,104700,NA,NA,2006/11/01
Waco,195,23140000,108300,NA,NA,2006/12/01
Waco,132,15155000,103500,NA,NA,2007/01/01
Waco,175,22115000,115400,NA,NA,2007/02/01
Waco,227,28080000,104100,NA,NA,2007/03/01
Waco,193,24615000,113200,1599,7.5,2007/04/01
Waco,239,33495000,119600,1634,7.7,2007/05/01
Waco,237,32955000,122400,NA,NA,2007/06/01
Waco,244,33640000,124600,1783,8.6,2007/07/01
Waco,240,32070000,122200,1837,8.9,2007/08/01
Waco,152,20485000,117600,1818,9,2007/09/01
Waco,183,24835000,107600,NA,NA,2007/10/01
Waco,169,23400000,112900,1750,8.8,2007/11/01
Waco,158,21040000,110500,NA,NA,2007/12/01
Waco,152,18655000,101200,1782,9,2008/01/01
Waco,157,19535000,110000,1736,8.9,2008/02/01
Waco,205,26230000,115200,1795,9.2,2008/03/01
Waco,207,25555000,111200,1827,9.4,2008/04/01
Waco,242,31330000,109100,1843,9.4,2008/05/01
Waco,226,30010000,116800,1765,9.1,2008/06/01
Waco,249,31700000,116200,1731,8.9,2008/07/01
Waco,260,31755000,109400,1646,8.4,2008/08/01
Waco,206,26885000,108700,1645,8.2,2008/09/01
Waco,166,20725000,117500,1605,8,2008/10/01
Waco,114,13110000,1.00E+05,1549,7.9,2008/11/01
Waco,146,18095000,108600,1476,7.6,2008/12/01
Waco,98,10860000,94300,1477,7.8,2009/01/01
Waco,135,17850000,101100,1437,7.7,2009/02/01
Waco,169,20380000,98800,1435,7.8,2009/03/01
Waco,163,20895000,111900,1442,8,2009/04/01
Waco,184,24330000,114600,1460,8.3,2009/05/01
Waco,218,32540000,124300,1459,8.3,2009/06/01
Waco,213,26750000,114600,1451,8.4,2009/07/01
Waco,221,29015000,110000,1408,8.3,2009/08/01
Waco,182,25910000,118000,1358,8.1,2009/09/01
Waco,179,22285000,107400,1343,8,2009/10/01
Waco,156,18580000,103800,1343,7.8,2009/11/01
Waco,162,22140000,117800,1306,7.5,2009/12/01
Waco,122,16173662,108000,1442,8.2,2010/01/01
Waco,120,15183960,113800,1390,8,2010/02/01
Waco,192,23218944,102700,1442,8.2,2010/03/01
Waco,223,28587708,110300,1464,8.1,2010/04/01
Waco,222,27697830,109000,NA,NA,2010/05/01
Waco,184,26852704,125000,1557,8.6,2010/06/01
Waco,167,22271454,115700,1582,8.9,2010/07/01
Waco,146,22288652,132900,1536,9,2010/08/01
Waco,136,15941512,1.00E+05,1457,8.7,2010/09/01
Waco,151,21627277,127100,1477,8.9,2010/10/01
Waco,146,20714772,129200,1464,8.9,2010/11/01
Waco,150,20089950,116900,1476,9,2010/12/01
Waco,115,14640305,113600,1455,8.9,2011/01/01
